~,Tail,Head,Capacity (veh/h),Length,Free Flow Time,B,Power,Speed,Toll ,Type,;
,230129,230136,89856,3.615168,2.931217,2,2.35,60,0,2,
,230134,230138,31581,0.474892,0.491267,1.881291,2,55,0,2,
,235095,230137,31581,4.130228,4.67573,1.881291,2,50,0,2,
,228539,230127,31581,3.080655,3.186885,1.881291,2,55,0,2,
,228527,228476,31581,2.443706,3.258274,1.881291,2,40,0,2,
,235094,230129,31581,1.154751,1.385701,1.881291,2,45,0,2,
,230126,230129,89856,2.083124,1.68902,2,2.35,60,0,2,
,228538,228527,33129,0.573304,0.593073,1.572944,2,55,0,2,
,228539,230126,89856,1.070846,0.868253,2,2.35,60,0,2,
,230128,235094,31581,0.954197,1.145037,0.92,2.3,45,0,2,
,228476,230128,31581,0.045648,0.072076,1.881291,2,30,0,2,
,230129,230127,31581,1.858144,2.229773,1.881291,2,45,0,2,
,230127,230130,31581,0.237616,0.245809,1.881291,2,55,0,2,
,230130,230131,31581,0.035751,0.036984,0.92,2.3,55,0,2,
,208918,230132,31581,2.441102,2.525278,0.92,2.3,55,0,2,
,230133,230134,31581,0.178709,0.184871,0.92,2.3,55,0,2,
,230132,229958,31581,0.11507,0.119038,0.92,2.3,55,0,2,
,230136,235095,31581,1.816653,2.056588,0.92,2.3,50,0,2,
,230135,229990,31581,0.34092,0.538295,1.881291,2,30,0,2,
,230136,229990,89856,0.367218,0.297744,2,2.35,60,0,2,
,228489,230135,31581,0.670476,0.693596,1.881291,2,55,0,2,
,230135,230136,31581,0.272017,0.307943,1.881291,2,50,0,2,
,230138,230137,31581,3.749032,3.878309,1.881291,2,55,0,2,
,235104,22463,2400000,2.172225,4.344449,0.8,2.3,30,0,2,
,235104,229954,33129,2.704522,2.950387,0.8,2.3,55,0,2,
,208939,235104,33129,3.134522,3.242609,0.8,2.3,55,0,2,
,229955,229956,31581,0.224566,0.354578,1.881291,2,30,0,2,
,22463,235100,2400000,1.244978,2.489956,0.8,2.3,30,0,2,
,229959,229962,31581,0.816677,0.844839,1.881291,2,55,0,2,
,22463,235101,2400000,2.161486,4.322972,0.8,2.3,30,0,2,
,229962,229954,33129,0.444991,0.460336,1.881291,2,55,0,2,
,229964,229965,31581,0.642646,0.771175,1.881291,2,45,0,2,
,235105,22463,2400000,1.366783,2.733567,0.8,2.3,30,0,2,
,229961,229959,31581,1.303434,1.348381,1.881291,2,55,0,2,
,235105,229960,31581,0.331655,0.343091,0.92,2.3,55,0,2,
,229960,229961,31581,0.104799,0.108412,0.92,2.3,55,0,2,
,235100,229962,33129,1.46134,1.511731,1.881291,2,55,0,2,
,228558,235101,31581,0.835338,0.864143,0.92,2.3,55,0,2,
,228558,229964,31581,0.065928,0.087904,0.92,2.3,40,0,2,
,229965,228564,33129,0.172498,0.18818,1.572944,2,55,0,2,
,22461,228564,2400000,0.481956,0.963912,0.8,2.3,30,0,2,
,229954,228559,33129,0.47931,0.611885,1.572944,2,45,0,2,
,229954,22461,2400000,0.389188,0.778376,0.8,2.3,30,0,2,
,228559,229965,33129,0.064126,0.081863,1.572944,2,45,0,2,
,229967,22468,2400000,4.609419,9.218838,0.8,2.3,30,0,2,
,229967,229970,31581,5.77477,6.299748,0.92,2.3,55,0,2,
,229969,229972,33129,5.613407,7.484542,1.572944,2,40,0,2,
,229968,229974,0,5.857162,0,0.92,2.3,55,0,2,
,229969,22468,2400000,1.223272,2.446545,0.8,2.3,30,0,2,
,229969,230172,31581,2.418029,2.501409,1.881291,2,55,0,2,
,229984,230156,31581,3.105346,3.212427,0.92,2.3,55,0,2,
,229984,235027,33129,3.094313,3.201014,0.8,2.3,55,0,2,
,229973,230173,44251,3.136413,2.577874,0.8,2.3,70,0,2,
,230178,230155,31581,3.457859,3.577096,0.92,2.3,55,0,2,
,230171,229983,31581,3.567436,3.690452,1.881291,2,55,0,2,
,229973,230180,44251,1.436105,1.18036,1.12,2,70,0,2,
,229971,230146,31581,3.204264,3.37291,0.92,2.3,54,0,2,
,229966,229967,31581,2.538451,2.625984,1.881291,2,55,0,2,
,229968,229969,33129,2.096636,2.795515,1.572944,2,40,0,2,
,229967,229969,31581,4.091205,4.232281,1.881291,2,55,0,2,
,229973,229971,31581,0.047091,0.053311,1.881291,2,50,0,2,
,229976,229975,42840,3.9526,4.088896,0.8,2.3,55,0,2,
,228677,230171,31581,2.000389,2.069368,1.881291,2,55,0,2,
,230178,230171,31581,5.482642,6.579171,1.881291,2,45,0,2,
,230170,22124,2400000,1.653121,3.306242,0.8,2.3,30,0,2,
,229978,209032,42840,0.713447,0.738049,1.12,2,55,0,2,
,229978,228677,31581,3.066509,3.172251,1.881291,2,55,0,2,
,22124,228677,2400000,1.358165,2.716329,0.8,2.3,30,0,2,
,229977,230170,42840,0.962521,0.995712,1.12,2,55,0,2,
,229974,230170,31581,0.123304,0.127556,1.881291,2,55,0,2,
,229976,230170,42840,0.151063,0.156272,1.12,2,55,0,2,
,209031,229977,31581,0.525604,0.543728,1.881291,2,55,0,2,
,229978,229977,42840,0.404908,0.41887,1.12,2,55,0,2,
,22468,230178,2400000,3.607308,7.214616,0.8,2.3,30,0,2,
,230172,230176,42840,0.37659,0.389576,1.12,2,55,0,2,
,230172,230177,31581,0.427848,0.442601,1.881291,2,55,0,2,
,230177,230178,31581,1.952343,2.019665,1.881291,2,55,0,2,
,230174,230173,42840,0.250943,0.259597,0.8,2.3,55,0,2,
,22468,230173,2400000,1.321653,2.643307,0.8,2.3,30,0,2,
,230172,230175,42840,0.256961,0.265822,1.12,2,55,0,2,
,230175,230174,42840,0.316171,0.327073,0.8,2.3,55,0,2,
,230176,229975,42840,0.197287,0.20409,0.8,2.3,55,0,2,
,230176,230177,31581,0.322759,0.333889,1.881291,2,55,0,2,
,230150,230149,31581,2.567977,2.656528,1.881291,2,55,0,2,
,22470,228618,2400000,2.039672,4.079344,0.8,2.3,30,0,2,
,230148,230151,31581,0.731523,0.756748,1.881291,2,55,0,2,
,230148,230152,39621,1.583025,1.899631,1.12,2,45,0,2,
,230149,230152,31581,2.794553,2.890917,1.881291,2,55,0,2,
,230179,229970,33129,4.528796,4.684962,0.8,2.3,55,0,2,
,229957,230179,33129,0.041491,0.042922,0.8,2.3,55,0,2,
,229972,230143,33129,1.235779,1.278392,1.572944,2,55,0,2,
,230180,230144,44251,1.475514,1.212752,1.12,2,70,0,2,
,229970,230150,31581,1.61581,1.938972,1.881291,2,45,0,2,
,229970,230141,33129,2.640592,2.731647,1.572944,2,55,0,2,
,230150,230181,31581,2.190225,2.26575,0.92,2.3,55,0,2,
,48379,230181,4800000,1.224961,1.633282,0.8,2.3,45,0,2,
,230148,230147,39621,0.61706,0.740472,1.12,2,45,0,2,
,229972,230180,0,1.008719,0,1.881291,2,55,0,2,
,229972,48379,4800000,0.654813,0.873083,0.8,2.3,45,0,2,
,230142,229984,33129,0.511858,0.529508,1.572944,2,55,0,2,
,230139,230147,37610,0.318847,0.425129,1.12,2,40,0,2,
,230142,230147,31581,0.354304,0.366522,1.881291,2,55,0,2,
,230139,230140,37610,0.138506,0.184675,0.8,2.3,40,0,2,
,230142,230146,31581,0.373154,0.386022,1.881291,2,55,0,2,
,230181,230141,31581,0.382656,0.395852,1.881291,2,55,0,2,
,230141,230139,33129,0.077036,0.079692,1.572944,2,55,0,2,
,230139,230142,33129,0.079374,0.082111,1.572944,2,55,0,2,
,230145,230140,37610,0.129486,0.172648,0.8,2.3,40,0,2,
,230143,230145,40828,0.11913,0.134864,1.12,2,50,0,2,
,230143,230146,33129,0.035622,0.03685,1.881291,2,55,0,2,
,230144,230143,40828,0.142804,0.161665,0.8,2.3,50,0,2,
,230149,228566,31581,4.192856,4.337437,1.881291,2,55,0,2,
,230149,22470,2400000,2.158571,4.317143,0.8,2.3,30,0,2,
,230151,230154,31581,0.66638,0.689359,1.881291,2,55,0,2,
,230153,228618,31581,1.959453,2.02702,1.881291,2,55,0,2,
,228618,228623,31581,2.029778,2.09977,1.881291,2,55,0,2,
,230154,228623,31581,2.392912,2.475426,1.881291,2,55,0,2,
,230151,230153,31581,0.694084,0.718017,1.881291,2,55,0,2,
,230152,230153,31581,0.587204,0.607452,1.881291,2,55,0,2,
,230153,230154,31581,0.199846,0.206737,1.881291,2,55,0,2,
,229986,229987,33129,1.476511,2.331333,0.8,2.3,35,0,2,
,229980,229979,31581,2.214483,2.290845,1.881291,2,55,0,2,
,229981,229982,31581,1.089036,1.126588,0.92,2.3,55,0,2,
,229983,229870,31581,4.929789,5.189252,0.92,2.3,54,0,2,
,229985,22469,2400000,2.481515,4.96303,0.8,2.3,30,0,2,
,229985,229980,31581,2.160264,2.234756,1.881291,2,55,0,2,
,229981,229980,31581,1.351786,1.398399,1.881291,2,55,0,2,
,230155,229981,31581,0.660812,0.683599,1.881291,2,55,0,2,
,230156,229985,31581,0.024673,0.025524,0.92,2.3,55,0,2,
,229982,229983,31581,3.094962,3.201685,1.881291,2,55,0,2,
,235027,229979,33129,2.188215,2.263671,1.572944,2,55,0,2,
,235027,22469,2400000,0.74091,1.481819,0.8,2.3,30,0,2,
,229979,229986,33129,0.461129,0.728099,1.572944,2,35,0,2,
,229987,229988,33129,3.085268,3.191656,1.572944,2,55,0,2,
,229876,229988,31581,1.151023,0.946046,1.881291,2,70,0,2,
,229876,229870,31581,0.066036,0.074758,1.881291,2,50,0,2,
,229988,229989,42840,0.27811,0.2877,1.12,2,55,0,2,
,229989,202745,42840,0.488772,0.505626,0.8,2.3,55,0,2,
,228576,235053,33129,2.58389,2.67299,1.572944,2,55,0,2,
,235054,238568,42840,1.062497,1.099135,1.12,2,55,0,2,
,235054,22479,2400000,3.437157,6.874315,0.8,2.3,30,0,2,
,228555,228574,31581,3.448792,3.567716,1.881291,2,55,0,2,
,228577,228579,31581,0.861092,0.890785,1.881291,2,55,0,2,
,228578,228579,40828,1.125012,1.273598,1.12,2,50,0,2,
,228541,228550,33129,1.946117,2.013224,1.881291,2,55,0,2,
,228552,228551,31581,2.567016,2.655534,0.92,2.3,55,0,2,
,228555,22588,2400000,1.599563,3.199125,0.8,2.3,30,0,2,
,228561,228562,31581,4.277267,4.424759,0.92,2.3,55,0,2,
,22474,235091,2400000,4.03909,8.07818,0.8,2.3,30,0,2,
,229992,235091,33129,2.109247,2.181979,0.92,2.3,55,0,2,
,235089,229994,33129,4.0088,4.147035,1.881291,2,55,0,2,
,228561,228554,31581,3.359024,3.474852,1.881291,2,55,0,2,
,235090,228542,31581,1.821136,1.883934,0.92,2.3,55,0,2,
,228547,228553,31581,1.65841,1.715596,1.881291,2,55,0,2,
,22474,235092,2400000,2.407259,4.814517,0.8,2.3,30,0,2,
,22474,235089,2400000,2.523529,5.047058,0.8,2.3,30,0,2,
,229992,229993,66259,1.323581,1.369221,1.881291,2,55,0,2,
,22474,235090,2400000,3.14957,6.299139,0.8,2.3,30,0,2,
,228985,229991,31581,1.205327,1.24689,1.881291,2,55,0,2,
,22475,229992,2400000,0.302585,0.60517,0.8,2.3,30,0,2,
,235092,228985,31581,0.025498,0.026377,1.881291,2,55,0,2,
,229991,229992,31581,0.332918,0.273631,1.881291,2,70,0,2,
,229993,235089,33129,1.162984,1.203086,0.92,2.3,55,0,2,
,229993,235090,31581,1.198494,1.239821,0.92,2.3,55,0,2,
,229963,228557,31581,2.115086,2.18802,1.881291,2,55,0,2,
,229994,229963,33129,0.454741,0.470421,1.881291,2,55,0,2,
,228557,228561,31581,0.115898,0.119894,1.881291,2,55,0,2,
,228540,228541,33129,0.48207,0.498693,1.881291,2,55,0,2,
,228545,228544,31581,2.805311,3.366373,1.881291,2,45,0,2,
,235096,228541,31581,0.973934,1.16872,1.881291,2,45,0,2,
,235091,229995,33129,0.3963,0.409966,0.92,2.3,55,0,2,
,229995,228545,33129,0.125072,0.129385,1.881291,2,55,0,2,
,228545,228540,33129,0.031702,0.032795,0.92,2.3,55,0,2,
,228542,228543,31581,0.080856,0.083645,0.92,2.3,55,0,2,
,228544,228547,31581,0.012543,0.012976,0.92,2.3,55,0,2,
,228543,228546,31581,0.377139,0.390143,0.92,2.3,55,0,2,
,228546,228544,31581,0.101628,0.105132,1.881291,2,55,0,2,
,228554,228555,31581,1.056998,1.093446,1.881291,2,55,0,2,
,228556,228555,31581,2.707402,2.800761,1.881291,2,55,0,2,
,228553,228552,31581,0.413941,0.428214,1.881291,2,55,0,2,
,228553,228556,31581,0.032397,0.033515,0.92,2.3,55,0,2,
,228568,235059,31581,2.017233,2.086793,1.881291,2,55,0,2,
,228576,228577,31581,3.727304,3.063538,1.881291,2,70,0,2,
,235102,228563,33129,3.589905,3.713694,0.8,2.3,55,0,2,
,235103,228560,31581,2.649676,2.741044,0.92,2.3,55,0,2,
,228567,228568,31581,1.820673,1.883455,1.881291,2,55,0,2,
,228560,228567,31581,0.580421,0.600435,0.92,2.3,55,0,2,
,228565,228568,31581,1.115499,1.153965,0.92,2.3,55,0,2,
,228573,228574,33129,0.924049,0.955913,1.572944,2,55,0,2,
,228562,228570,31581,0.134766,0.139413,0.92,2.3,55,0,2,
,228570,228571,31581,0.074281,0.076843,0.92,2.3,55,0,2,
,228563,228573,33129,0.083296,0.086168,1.572944,2,55,0,2,
,228572,228563,31581,0.02247,0.023245,1.881291,2,55,0,2,
,228571,228572,31581,0.016135,0.016691,0.92,2.3,55,0,2,
,228575,228576,33129,1.042281,1.645707,1.572944,2,35,0,2,
,228574,228575,33129,0.401623,0.415472,0.8,2.3,55,0,2,
,235059,228577,31581,1.745189,1.805368,0.92,2.3,55,0,2,
,228577,228578,31581,0.734779,0.603928,1.881291,2,70,0,2,
,235058,228578,40828,2.269469,2.569211,0.8,2.3,50,0,2,
,235054,228592,42840,1.310438,1.355625,0.8,2.3,55,0,2,
,228588,228589,31581,0.080195,0.065914,0.92,2.3,70,0,2,
,228585,22591,2400000,3.031827,6.063653,0.8,2.3,30,0,2,
,228551,228585,31581,3.597021,4.316425,1.881291,2,45,0,2,
,228585,228589,31581,4.596093,5.515311,1.881291,2,45,0,2,
,228585,228590,31581,2.416997,2.900397,1.881291,2,45,0,2,
,228583,235097,31581,1.054036,0.866331,0.92,2.3,70,0,2,
,228581,228584,31581,2.040646,2.111013,0.92,2.3,55,0,2,
,228580,228550,33129,0.702503,0.726727,1.881291,2,55,0,2,
,228580,228581,31581,0.554327,0.573441,1.881291,2,55,0,2,
,228582,228583,31581,0.438778,0.360639,0.92,2.3,70,0,2,
,228550,228581,31581,0.501888,0.412511,1.881291,2,70,0,2,
,228581,228582,31581,0.32225,0.264863,1.881291,2,70,0,2,
,228551,228584,31581,0.052282,0.054085,1.881291,2,55,0,2,
,235097,228586,31581,1.295593,1.064871,0.92,2.3,70,0,2,
,228587,228588,31581,1.049592,0.862679,0.92,2.3,70,0,2,
,228586,228587,31581,0.015166,0.012465,1.881291,2,70,0,2,
,22588,228585,2400000,4.115756,8.231512,0.8,2.3,30,0,2,
,228589,235108,31581,1.597275,1.312829,1.881291,2,70,0,2,
,228590,228592,42840,0.369243,0.381975,0.8,2.3,55,0,2,
,228590,228591,42840,0.025508,0.026387,1.12,2,55,0,2,
,228594,228596,66259,0.200123,0.218316,0.8,2.3,55,0,2,
,228597,228598,42840,0.388276,0.408711,1.12,2,55,0,2,
,235053,22479,2400000,3.014526,6.029053,0.8,2.3,30,0,2,
,228599,228600,85679,1.139289,1.199251,1.12,2,55,0,2,
,228599,228601,31581,0.761432,0.801508,1.881291,2,55,0,2,
,235052,228579,40828,3.624606,4.103327,1.12,2,50,0,2,
,235062,228602,31581,3.352799,3.468413,0.92,2.3,55,0,2,
,228597,22478,2400000,0.269867,0.539734,0.8,2.3,30,0,2,
,228597,228606,31581,1.375823,1.130813,1.881291,2,70,0,2,
,235052,22479,2400000,2.704692,5.409384,0.8,2.3,30,0,2,
,235051,228611,42840,4.09642,4.237676,1.12,2,55,0,2,
,235056,228612,31581,1.813616,1.876155,0.92,2.3,55,0,2,
,228593,235053,33129,0.66814,0.72888,0.8,2.3,55,0,2,
,228593,228599,31581,1.601284,1.746855,1.881291,2,55,0,2,
,228593,228595,66259,0.318922,0.455603,1.572944,2,40,0,2,
,238568,228594,42840,1.205093,1.268518,0.8,2.3,55,0,2,
,228593,238568,0,1.917393,0,1.881291,2,67,0,2,
,228595,228594,33129,0.545421,0.595005,0.8,2.3,55,0,2,
,228594,228597,42840,0.207513,0.218434,1.12,2,55,0,2,
,235052,228599,40828,0.57017,0.645476,0.8,2.3,50,0,2,
,228579,235062,31581,2.445249,2.529568,0.92,2.3,55,0,2,
,228605,228606,31581,0.703969,0.728244,1.881291,2,55,0,2,
,22478,228598,2400000,0.214845,0.42969,0.8,2.3,30,0,2,
,228604,235055,66259,2.024232,2.094033,0.8,2.3,55,0,2,
,22479,235055,2400000,2.525905,5.05181,0.8,2.3,30,0,2,
,228606,235057,31581,2.016488,1.657388,0.92,2.3,70,0,2,
,22479,235057,2400000,1.676584,3.353168,0.8,2.3,30,0,2,
,228603,228604,66259,0.988365,1.186038,1.572944,2,50,0,2,
,228603,228605,31581,1.074019,0.920588,1.881291,2,70,0,2,
,228603,228596,66259,0.288841,0.315099,0.8,2.3,55,0,2,
,228604,228605,31581,0.3156,0.344291,1.881291,2,55,0,2,
,228600,228601,85679,1.026134,1.080142,1.12,2,55,0,2,
,228598,228607,31581,1.683616,1.772228,1.881291,2,55,0,2,
,228601,228607,31581,0.916856,0.965111,1.881291,2,55,0,2,
,235051,22479,2400000,2.150362,4.300725,0.8,2.3,30,0,2,
,228606,228607,31581,1.137014,1.196857,1.881291,2,55,0,2,
,22479,235056,2400000,1.768708,3.537417,0.8,2.3,30,0,2,
,228598,228600,42840,0.150357,0.15827,1.12,2,55,0,2,
,228601,235051,42840,0.849888,0.879194,0.8,2.3,55,0,2,
,228607,235056,31581,1.349753,1.396297,0.92,2.3,55,0,2,
,228602,228613,31581,0.035282,0.039942,0.92,2.3,50,0,2,
,228613,228611,31581,0.079203,0.081934,1.881291,2,55,0,2,
,228612,228614,31581,0.149077,0.154218,0.92,2.3,55,0,2,
,228655,228654,0,1.616096,0,1.881291,2,55,0,2,
,228654,228658,31581,3.203139,3.313592,1.881291,2,55,0,2,
,228663,228664,31581,3.632456,3.757713,1.881291,2,55,0,2,
,228649,228659,31581,2.738086,2.832503,1.881291,2,55,0,2,
,235039,228669,31581,2.011225,2.080577,1.881291,2,55,0,2,
,228629,230159,0,2.970917,0,1.881291,2,60,0,2,
,228631,228655,31581,0.604712,0.575917,1.572944,2,60,0,2,
,228656,235035,31581,2.010144,2.079459,0.92,2.3,55,0,2,
,235028,22099,2400000,3.338008,6.676016,0.8,2.3,30,0,2,
,228663,22099,2400000,0.963282,1.926565,0.8,2.3,30,0,2,
,228631,228654,31581,1.253828,1.297063,1.881291,2,55,0,2,
,235034,22482,2400000,2.878666,5.757332,0.8,2.3,30,0,2,
,230169,228658,0,2.832269,0,1.881291,2,55,0,2,
,235060,228630,31581,3.925039,4.060385,0.92,2.3,55,0,2,
,228631,235034,31581,1.550321,1.60378,1.572944,2,55,0,2,
,228625,228632,31581,3.90154,4.036076,1.881291,2,55,0,2,
,235061,228622,31581,2.179057,1.791006,0.92,2.3,70,0,2,
,228628,228629,31581,2.124157,2.197404,1.881291,2,55,0,2,
,228621,235060,31581,2.66096,2.752717,0.92,2.3,55,0,2,
,235061,22481,2400000,4.094516,8.189033,0.8,2.3,30,0,2,
,228617,228619,44251,1.553684,1.277,1.12,2,70,0,2,
,228621,235061,31581,2.238711,1.840036,0.92,2.3,70,0,2,
,228620,228569,40828,0.754647,0.854317,1.12,2,50,0,2,
,228620,228621,31581,0.515189,0.532954,1.881291,2,55,0,2,
,228619,228620,44251,0.437188,0.41637,0.8,2.3,60,0,2,
,228569,228621,31581,0.505412,0.522839,1.881291,2,55,0,2,
,228626,228628,31581,0.939243,0.971631,1.881291,2,55,0,2,
,228627,228628,31581,1.610774,1.323924,1.881291,2,70,0,2,
,228625,228626,31581,0.861811,0.891529,0.92,2.3,55,0,2,
,228624,228625,31581,0.074551,0.084398,1.881291,2,50,0,2,
,228622,228627,31581,0.361728,0.29731,0.92,2.3,70,0,2,
,22481,235060,2400000,1.15657,2.31314,0.8,2.3,30,0,2,
,228629,228631,31581,2.619397,2.709722,1.881291,2,55,0,2,
,22100,230158,2400000,3.202482,6.404964,0.8,2.3,30,0,2,
,228637,230159,31581,1.029092,1.064577,1.881291,2,55,0,2,
,230161,230158,31581,2.238054,1.839496,1.572944,2,70,0,2,
,228634,228635,31581,1.347308,1.28315,0.92,2.3,60,0,2,
,228638,230158,31581,3.438836,3.557416,1.881291,2,55,0,2,
,228632,228634,31581,1.675292,1.733061,1.881291,2,55,0,2,
,228633,228636,31581,2.483346,2.568978,0.92,2.3,55,0,2,
,228632,228633,31581,0.066684,0.068983,0.92,2.3,55,0,2,
,228636,228637,31581,0.011162,0.011547,0.92,2.3,55,0,2,
,228638,230157,31581,0.93303,0.965203,0.92,2.3,55,0,2,
,228635,228638,31581,1.630087,1.686297,1.881291,2,55,0,2,
,230157,229918,31581,1.15056,1.190234,1.881291,2,55,0,2,
,22100,229918,2400000,0.432949,0.865899,0.8,2.3,30,0,2,
,230159,228656,31581,1.732963,1.650441,1.881291,2,60,0,2,
,228656,230160,31581,2.101743,1.72746,0.8,2.3,70,0,2,
,228656,228655,31581,1.935139,1.590526,1.572944,2,70,0,2,
,230160,230161,31581,0.036959,0.030377,0.8,2.3,70,0,2,
,230158,229934,31581,0.537282,0.441602,1.572944,2,70,0,2,
,229934,228663,31581,2.156806,2.231179,1.881291,2,55,0,2,
,235028,229934,31581,2.079078,1.708831,0.8,2.3,70,0,2,
,228642,235040,31581,3.80961,3.940976,0.92,2.3,55,0,2,
,228646,228647,31581,0.187057,0.193507,1.572944,2,55,0,2,
,230163,230164,31581,2.124053,1.745797,1.881291,2,70,0,2,
,230165,230164,0,1.839746,0,1.572944,2,55,0,2,
,230163,230166,31581,2.998968,3.102381,1.881291,2,55,0,2,
,230165,230167,0,0.998348,0,0.8,2.3,55,0,2,
,230168,230167,0,4.667666,0,0.92,2.3,0,0,2,
,228630,230162,31581,0.144249,0.149223,0.92,2.3,55,0,2,
,230162,230163,31581,0.204772,0.211833,1.881291,2,55,0,2,
,230164,235034,31581,2.990778,3.093908,0.8,2.3,55,0,2,
,230169,230168,0,0.068069,0,0.92,2.3,55,0,2,
,228644,228645,31581,0.426229,0.464978,1.572944,2,55,0,2,
,230166,228640,31581,1.439707,1.629857,1.572944,2,50,0,2,
,230167,230166,0,0.85626,0,1.572944,2,50,0,2,
,228616,228640,42840,0.217835,0.2293,1.12,2,55,0,2,
,228642,228644,31581,0.453615,0.47749,1.881291,2,55,0,2,
,228643,228644,31581,0.172928,0.188649,1.572944,2,55,0,2,
,228643,22480,2400000,0.260069,0.520139,0.8,2.3,30,0,2,
,228639,228616,85679,0.060126,0.06329,1.12,2,55,0,2,
,228641,228642,31581,0.143481,0.151033,1.881291,2,55,0,2,
,228641,228643,31581,0.344967,0.376327,1.572944,2,55,0,2,
,228640,228641,42840,0.030466,0.03207,1.12,2,55,0,2,
,22480,228644,2400000,0.16338,0.326759,0.8,2.3,30,0,2,
,228645,228646,31581,2.136528,2.330758,0.8,2.3,55,0,2,
,235040,228648,31581,1.965139,2.143788,0.92,2.3,55,0,2,
,228650,228652,31581,2.93903,3.206214,0.92,2.3,55,0,2,
,228648,228649,31581,0.400895,0.43734,0.92,2.3,55,0,2,
,228647,228650,31581,0.57221,0.624229,0.92,2.3,55,0,2,
,228653,235039,31581,0.954486,1.041257,0.92,2.3,55,0,2,
,228653,228652,31581,0.113516,0.123835,0.92,2.3,55,0,2,
,228660,228659,31581,3.285107,3.583753,1.881291,2,55,0,2,
,228662,228665,31581,2.265125,2.891649,0.92,2.3,45,0,2,
,228658,228659,31581,1.58168,1.725469,1.881291,2,55,0,2,
,228665,228671,31581,2.014908,2.198082,1.881291,2,55,0,2,
,228667,22097,2400000,2.944381,5.888762,0.8,2.3,30,0,2,
,228670,228673,31581,0.749719,0.817875,1.881291,2,55,0,2,
,22482,235036,2400000,2.186166,4.372332,0.8,2.3,30,0,2,
,228657,228661,31581,0.012259,0.013373,0.92,2.3,55,0,2,
,235035,228657,31581,1.349928,1.472648,0.92,2.3,55,0,2,
,228660,228662,31581,1.261245,1.6101,1.881291,2,45,0,2,
,228661,235036,31581,0.821091,0.895736,0.92,2.3,55,0,2,
,235036,228660,31581,0.025247,0.027542,0.92,2.3,55,0,2,
,228665,228666,31581,1.093827,1.193266,0.92,2.3,55,0,2,
,228666,228667,31581,0.947184,1.033292,0.92,2.3,55,0,2,
,228664,228667,31581,0.382571,0.41735,1.881291,2,55,0,2,
,228659,228668,31581,2.000728,2.182612,1.881291,2,55,0,2,
,228668,228670,31581,2.558424,2.791008,0.92,2.3,55,0,2,
,228668,228669,31581,0.117029,0.127667,1.881291,2,55,0,2,
,228671,234986,31581,3.397304,3.70615,0.92,2.3,55,0,2,
,234986,22097,2400000,0.990497,1.980994,0.8,2.3,30,0,2,
,228671,228673,31581,2.148022,2.343297,1.881291,2,55,0,2,
,228673,22097,2400000,4.044288,8.088575,0.8,2.3,30,0,2,
,238358,48119,4800000,15.230369,20.307159,0.8,2.3,45,0,2,
,235001,22082,2400000,5.857804,11.715609,0.8,2.3,30,0,2,
,234999,22082,2400000,0.938697,1.877394,0.8,2.3,30,0,2,
,202739,202765,31581,1.385307,1.511244,1.881291,2,55,0,2,
,202740,202765,0,2.980582,0,1.881291,2,55,0,2,
,202744,202771,31581,3.434144,3.746339,0.92,2.3,55,0,2,
,202787,202788,31581,2.47397,2.473971,1.881291,2,60,0,2,
,22086,234977,2400000,4.481893,8.963785,0.8,2.3,30,0,2,
,202726,202747,31581,1.305441,1.424118,1.881291,2,55,0,2,
,202729,48119,4800000,0.679933,0.906577,0.8,2.3,45,0,2,
,229952,22085,2400000,10.085131,20.170261,0.8,2.3,30,0,2,
,202757,234974,42840,2.497609,2.583734,0.8,2.3,55,0,2,
,229868,202695,31581,4.196807,5.595743,1.881291,2,40,0,2,
,229877,202746,31581,2.890104,3.468125,1.881291,2,45,0,2,
,229943,229921,89856,2.155101,1.747379,2,2.35,60,0,2,
,229946,234997,31581,5.277094,4.337337,1.572944,2,70,0,2,
,229862,229953,31581,2.996653,3.595983,1.881291,2,45,0,2,
